402334	odkupitel	odkupitel	N
402915	odlehčit	odlehčit_:W	V
402925	odlehčovatelčin	odlehčovatelčin_^(*3ka)	A	402926
402926	odlehčovatelka	odlehčovatelka_^(*2)	N	402928
402928	odlehčovatel	odlehčovatel	N	402932
402932	odlehčovat	odlehčovat_:T	V	402915
403713	odložitelčin	odložitelčin_^(*3ka)	A	403714
403714	odložitelka	odložitelka_^(*2)	N	403716
403716	odložitel	odložitel	N	403720
403720	odložit	odložit_:W	V
404156	odměnit	odměnit_:W	V	323528
404163	odměňovatelčin	odměňovatelčin_^(*3ka)	A	404164
404164	odměňovatelka	odměňovatelka_^(*2)	N	404166
404166	odměňovatel	odměňovatel	N	404170
404170	odměňovat	odměňovat_:T	V	404156
406545	odpiratelčin	odpiratelčin_^(*3ka)	A	406546
406546	odpiratelka	odpiratelka_^(*2)	N	406548
406548	odpiratel	odpiratel	N	406552
406552	odpírat	odpírat_:T	V	397804
406741	odplatitelčin	odplatitelčin_^(*3ka)	A	406742
406742	odplatitelka	odplatitelka_^(*2)	N	406744
406744	odplatitel	odplatitel	N	406748
406748	odplatit	odplatit_:W	V	463659
407454	odporovatelčin	odporovatelčin_^(*3ka)	A	407455
407455	odporovatelka	odporovatelka_^(*2)	N	407458
407458	odporovatel	odporovatel	N	407462
407462	odporovat	odporovat_:T	V
407629	odpovědět	odpovědět_:W	V	499790
407652	odpovídatelčin	odpovídatelčin_^(*3ka)	A	407653
407653	odpovídatelka	odpovídatelka_^(*2)	N	407655
407655	odpovídatel	odpovídatel	N	407659
407659	odpovídat	odpovídat_:T	V	407629
408344	odpustitelčin	odpustitelčin_^(*3ka)	A	408345
408345	odpustitelka	odpustitelka_^(*2)	N	408346
408346	odpustitel	odpustitel	N	408348
408348	odpustit	odpustit_:W	V	583066
408431	odradit	odradit_:W	V	585478
408659	odrazovatelčin	odrazovatelčin_^(*3ka)	A	408660
408660	odrazovatelka	odrazovatelka_^(*2)	N	408663
408663	odrazovatel	odrazovatel	N	408669
408669	odrazovat	odrazovat_:T	V	408431
410149	odsířit	odsířit_:W	V	656342
410158	odsiřovatelčin	odsiřovatelčin_^(*3ka)	A	410159
410159	odsiřovatelka	odsiřovatelka_^(*2)	N	410161
410161	odsiřovatel	odsiřovatel	N	410165
410165	odsiřovat	odsiřovat_:T	V	410149
410502	odsoudit	odsoudit_:W	V	669319
410834	odstátnit	odstátnit_:W	V
410841	odstátňovatelčin	odstátňovatelčin_^(*3ka)	A	410842
410842	odstátňovatelka	odstátňovatelka_^(*2)	N	410844
410844	odstátňovatel	odstátňovatel	N	410848
410848	odstátňovat	odstátňovat_:T	V	410834
410913	odstavitelčin	odstavitelčin_^(*3ka)	A	410914
410914	odstavitelka	odstavitelka_^(*2)	N	410916
410916	odstavitel	odstavitel	N	410920
410920	odstavit	odstavit_:W	V	680336
411170	odstranit	odstranit_:W	V
411198	odstraňovatelčin	odstraňovatelčin_^(*3ka)	A	411199
411199	odstraňovatelka	odstraňovatelka_^(*2)	N	411201
411201	odstraňovatel	odstraňovatel	N	411205
411205	odstraňovat	odstraňovat_:T	V	411170
411646	odstupitelčin	odstupitelčin_^(*3ka)	A	411647
411647	odstupitelka	odstupitelka_^(*2)	N	411648
411648	odstupitel	odstupitel	N
411837	odsuzovatelčin	odsuzovatelčin_^(*3ka)	A	411838
411838	odsuzovatelka	odsuzovatelka_^(*2)	N	411840
411840	odsuzovatel	odsuzovatel	N	411844
411844	odsuzovat	odsuzovat_:T	V	410502
41385	biododavatelčin	biododavatelčin_^(*3ka)	A	41386
41386	biododavatelka	biododavatelka_^(*2)	N	41387
41387	biododavatel	biododavatel	NC
413908	odtučnit	odtučnit_:W	V
413915	odtučňovatelčin	odtučňovatelčin_^(*3ka)	A	413916
413916	odtučňovatelka	odtučňovatelka_^(*2)	N	413918
413918	odtučňovatel	odtučňovatel	N	413922
413922	odtučňovat	odtučňovat_:T	V	413908
414257	oduševnit	oduševnit_:W	V
414264	oduševňovatelčin	oduševňovatelčin_^(*3ka)	A	414265
414265	oduševňovatelka	oduševňovatelka_^(*2)	N	414267
414267	oduševňovatel	oduševňovatel	N	414271
414271	oduševňovat	oduševňovat_:T	V	414257
414311	odůvodnitelčin	odůvodnitelčin_^(*3ka)	A	414312
414312	odůvodnitelka	odůvodnitelka_^(*2)	N	414314
414314	odůvodnitel	odůvodnitel	N	414318
414318	odůvodnit	odůvodnit_:W	V
415314	odvolat	odvolat	A	803716
415315	odvolatelčin	odvolatelčin_^(*3ka)	A	415316
415316	odvolatelka	odvolatelka_^(*2)	N	415318
415318	odvolatel	odvolatel	N	415314
415332	odvolavatelčin	odvolavatelčin_^(*3ka)	A	415333
415333	odvolavatelka	odvolavatelka_^(*2)	N	415335
415335	odvolavatel	odvolavatel	N
415442	odvratitelčin	odvratitelčin_^(*3ka)	A	415443
415443	odvratitelka	odvratitelka_^(*2)	N	415446
415446	odvratitel	odvratitel	N
416010	odzbrojitelčin	odzbrojitelčin_^(*3ka)	A	416011
416011	odzbrojitelka	odzbrojitelka_^(*2)	N	416013
416013	odzbrojitel	odzbrojitel	N	416017
416017	odzbrojit	odzbrojit_:W	V	937552
416024	odzbrojovatelčin	odzbrojovatelčin_^(*3ka)	A	416025
416025	odzbrojovatelka	odzbrojovatelka_^(*2)	N	416027
416027	odzbrojovatel	odzbrojovatel	N	416031
416031	odzbrojovat	odzbrojovat_:T	V	416017
41619	biochovatelčin	biochovatelčin_^(*3ka)	A	41620
41620	biochovatelka	biochovatelka_^(*2)	N	41621
41621	biochovatel	biochovatel	N	41623
41623	biochov	biochov	NC
417740	ohlásit	ohlásit_:W	V	199503
417777	ohlašovatelčin	ohlašovatelčin_^(*3ka)	A	417778
417778	ohlašovatelka	ohlašovatelka_^(*2)	N	417780
417780	ohlašovatel	ohlašovatel	N	417787
417787	ohlašovat	ohlašovat_:T	V	417740
417870	ohledatelčin	ohledatelčin_^(*3ka)	A	417871
417871	ohledatelka	ohledatelka_^(*2)	N	417874
417874	ohledatel	ohledatel	N	417881
417881	ohledat	ohledat_:W	V	199898
418019	ohloupit	ohloupit_:W	V
418047	ohlupovatelčin	ohlupovatelčin_^(*3ka)	A	418048
418048	ohlupovatelka	ohlupovatelka_^(*2)	N	418050
418050	ohlupovatel	ohlupovatel	N	418054
418054	ohlupovat	ohlupovat_:T	V	418019
418791	ohrozitelčin	ohrozitelčin_^(*3ka)	A	418792
418792	ohrozitelka	ohrozitelka_^(*2)	N	418794
418794	ohrozitel	ohrozitel	N	418798
418798	ohrozit	ohrozit_:W	V	208968
418809	ohrožovatelčin	ohrožovatelčin_^(*3ka)	A	418810
418810	ohrožovatelka	ohrožovatelka_^(*2)	N	418812
418812	ohrožovatel	ohrožovatel	N	418816
418816	ohrožovat	ohrožovat_:T	V	418798
419058	ohybatelčin	ohybatelčin_^(*3ka)	A	419059
419059	ohybatelka	ohybatelka_^(*2)	N	419061
419061	ohybatel	ohybatel	N
419502	ochranitelčin	ochranitelčin_^(*3ka)	A	419503
419503	ochranitelka	ochranitelka_^(*2)	N	419505
419505	ochranitel	ochranitel	N	419513
419513	ochránit	ochránit_:W	V	218769
419533	ochraňovatelčin	ochraňovatelčin_^(*3ka)	A	419534
419534	ochraňovatelka	ochraňovatelka_^(*2)	N	419536
419536	ochraňovatel	ochraňovatel	N	419543
419543	ochraňovat	ochraňovat_:T	V	419513
419745	ochutnavatelčin	ochutnavatelčin_^(*3ka)	A	419746
419746	ochutnavatelka	ochutnavatelka_^(*2)	N	419748
419748	ochutnavatel	ochutnavatel	N
420583	okleštit	okleštit_:W	V	256734
420593	oklešťovatelčin	oklešťovatelčin_^(*3ka)	A	420594
420594	oklešťovatelka	oklešťovatelka_^(*2)	N	420596
420596	oklešťovatel	oklešťovatel	N	420600
420600	oklešťovat	oklešťovat_:T	V	420583
421307	okouzlit	okouzlit_:W	V	274377
421314	okouzlovatelčin	okouzlovatelčin_^(*3ka)	A	421315
421315	okouzlovatelka	okouzlovatelka_^(*2)	N	421317
421317	okouzlovatel	okouzlovatel	N	421321
421321	okouzlovat	okouzlovat_:W	V	421307
42140	biopěstitelčin	biopěstitelčin_^(*3ka)	A	42141
42141	biopěstitelka	biopěstitelka_^(*2)	N	42142
42142	biopěstitel	biopěstitel	NC
421471	okrašlovatelčin	okrašlovatelčin_^(*3ka)	A	421472
421472	okrašlovatelka	okrašlovatelka_^(*2)	N	421475
421475	okrašlovatel	okrašlovatel	N	421481
421481	okrašlovat	okrašlovat_:T	V
42197	biopodnikatelčin	biopodnikatelčin_^(*3ka)	A	42198
42198	biopodnikatelka	biopodnikatelka_^(*2)	N	42200
42200	biopodnikatel	biopodnikatel	N	42204
42204	biopodnikat	biopodnikat_:T	VC
422079	okupovatelčin	okupovatelčin_^(*3ka)	A	422080
422080	okupovatelka	okupovatelka_^(*2)	N	422082
422082	okupovatel	okupovatel	N	422086
422086	okupovat	okupovat_:T	V
422137	okusitelčin	okusitelčin_^(*3ka)	A	422138
422138	okusitelka	okusitelka_^(*2)	N	422140
422140	okusitel	okusitel	N	422144
422144	okusit	okusit_:W	V
423981	omezitelčin	omezitelčin_^(*3ka)	A	423982
423982	omezitelka	omezitelka_^(*2)	N	423984
423984	omezitel	omezitel	N	423988
423988	omezit	omezit_:W	V
424070	omilostnit	omilostnit_:W	V
424077	omilostňovatelčin	omilostňovatelčin_^(*3ka)	A	424078
424078	omilostňovatelka	omilostňovatelka_^(*2)	N	424080
424080	omilostňovatel	omilostňovatel	N	424084
424084	omilostňovat	omilostňovat_:T	V	424070
424186	omladitelčin	omladitelčin_^(*3ka)	A	424187
424187	omladitelka	omladitelka_^(*2)	N	424189
424189	omladitel	omladitel	N	424193
424193	omladit	omladit_:W	V	333027
424223	omlazovatelčin	omlazovatelčin_^(*3ka)	A	424224
424224	omlazovatelka	omlazovatelka_^(*2)	N	424226
424226	omlazovatel	omlazovatel	N	424230
424230	omlazovat	omlazovat_:T	V	424193
424291	omluvitelčin	omluvitelčin_^(*3ka)	A	424292
424292	omluvitelka	omluvitelka_^(*2)	N	424294
424294	omluvitel	omluvitel	N	424298
424298	omluvit	omluvit_:T	V	333568
42463	biospotřeba	biospotřeba	NC
42464	biospotřebitelčin	biospotřebitelčin_^(*3ka)	A	42465
42465	biospotřebitelka	biospotřebitelka_^(*2)	N	42466
42466	biospotřebitel	biospotřebitel	N	42463
425388	opakovatelčin	opakovatelčin_^(*3ka)	A	425389
425389	opakovatelka	opakovatelka_^(*2)	N	425391
425391	opakovatel	opakovatel	N	425395
425395	opakovat	opakovat_:T	V
425872	opatrovatelčin	opatrovatelčin_^(*3ka)	A	425873
425873	opatrovatelka	opatrovatelka_^(*2)	N	425875
425875	opatrovatel	opatrovatel	N	425882
425882	opatrovat	opatrovat_:T	V	425917
425917	opatřit	opatřit_:W	V	450159
425924	opatřovatelčin	opatřovatelčin_^(*3ka)	A	425925
425925	opatřovatelka	opatřovatelka_^(*2)	N	425927
425927	opatřovatel	opatřovatel	N	425931
425931	opatřovat	opatřovat_:T	V	425917
425982	opečovatelčin	opečovatelčin_^(*3ka)	A	425983
425983	opečovatelka	opečovatelka_^(*2)	N	425985
425985	opečovatel	opečovatel	N	425989
425989	opečovat	opečovat_:W	V	451557
425996	opečovávatelčin	opečovávatelčin_^(*3ka)	A	425997
425997	opečovávatelka	opečovávatelka_^(*2)	N	425999
425999	opečovávatel	opečovávatel	N	426003
426003	opečovávat	opečovávat_:T_^(*4at)	V	425989
426369	opěvatelčin	opěvatelčin_^(*3ka)	A	426370
426370	opěvatelka	opěvatelka_^(*2)	N	426372
426372	opěvatel	opěvatel	N	426376
426376	opěvat	opěvat_:T	V
426424	opěvovatelčin	opěvovatelčin_^(*3ka)	A	426425
426425	opěvovatelka	opěvovatelka_^(*2)	N	426427
426427	opěvovatel	opěvovatel	N	426431
426431	opěvovat	opěvovat_:T	V	426376
426728	opisovatelčin	opisovatelčin_^(*3ka)	A	426729
426729	opisovatelka	opisovatelka_^(*2)	N	426731
426731	opisovatel	opisovatel	N	426735
426735	opisovat	opisovat_:T	V	428694
427208	oplocovatelčin	oplocovatelčin_^(*3ka)	A	427209
427209	oplocovatelka	oplocovatelka_^(*2)	N	427211
427211	oplocovatel	oplocovatel	N	427215
427215	oplocovat	oplocovat_:T	V	427319
427231	oplodit	oplodit_:W	V	465563
427241	oplodnitelčin	oplodnitelčin_^(*3ka)	A	427242
427242	oplodnitelka	oplodnitelka_^(*2)	N	427244
427244	oplodnitel	oplodnitel	N	427248
427248	oplodnit	oplodnit_:W	V
427255	oplodňovatelčin	oplodňovatelčin_^(*3ka)	A	427256
427256	oplodňovatelka	oplodňovatelka_^(*2)	N	427258
427258	oplodňovatel	oplodňovatel	N	427262
427262	oplodňovat	oplodňovat_:T	V	427248
427319	oplotit	oplotit_:W	V
427339	oplozovatelčin	oplozovatelčin_^(*3ka)	A	427340
427340	oplozovatelka	oplozovatelka_^(*2)	N	427342
427342	oplozovatel	oplozovatel	N	427346
427346	oplozovat	oplozovat_:T	V	427231
42777	biozpracovatelčin	biozpracovatelčin_^(*3ka)	A	42778
42778	biozpracovatelka	biozpracovatelka_^(*2)	N	42779
42779	biozpracovatel	biozpracovatel	NC
427881	opovrhnout	opovrhnout_:W	V	500489
427895	opovrhovatelčin	opovrhovatelčin_^(*3ka)	A	427896
427896	opovrhovatelka	opovrhovatelka_^(*2)	N	427898
427898	opovrhovatel	opovrhovatel	N	427902
427902	opovrhovat	opovrhovat_:T	V	427881
428038	opracovatelčin	opracovatelčin_^(*3ka)	A	428039
428039	opracovatelka	opracovatelka_^(*2)	N	428041
428041	opracovatel	opracovatel	N	428045
428045	opracovat	opracovat_:W	V	503999
428113	oprašovatelčin	oprašovatelčin_^(*3ka)	A	428114
428114	oprašovatelka	oprašovatelka_^(*2)	N	428116
428116	oprašovatel	oprašovatel	N	428121
428121	oprašovat	oprašovat_:T	V
428180	opravitelčin	opravitelčin_^(*3ka)	A	428181
428181	opravitelka	opravitelka_^(*2)	N	428183
428183	opravitel	opravitel	N	428187
428187	opravit	opravit_:W	V	505547
428280	opravovatelčin	opravovatelčin_^(*3ka)	A	428281
428281	opravovatelka	opravovatelka_^(*2)	N	428283
428283	opravovatel	opravovatel	N	428287
428287	opravovat	opravovat_:T	V	428187
428694	opsat	opsat_:W	V	579330
429096	opylit	opylit_:W	V
429107	opylovatelčin	opylovatelčin_^(*3ka)	A	429108
429108	opylovatelka	opylovatelka_^(*2)	N	429110
429110	opylovatel	opylovatel	N	429114
429114	opylovat	opylovat_:T	V	429096
430351	orodovatelčin	orodovatelčin_^(*3ka)	A	430352
430352	orodovatelka	orodovatelka_^(*2)	N	430354
430354	orodovatel	orodovatel	N	430358
430358	orodovat	orodovat_:T	V
43059	biřmovatelčin	biřmovatelčin_^(*3ka)	A	43060
43060	biřmovatelka	biřmovatelka_^(*2)	N	43062
43062	biřmovatel	biřmovatel	N	43066
43066	biřmovat	biřmovat_:T	V
430927	osadit	osadit_:W	V	630094
431177	osazovatelčin	osazovatelčin_^(*3ka)	A	431178
431178	osazovatelka	osazovatelka_^(*2)	N	431180
431180	osazovatel	osazovatel	N	431184
431184	osazovat	osazovat_:T	V	430927
431583	osídlit	osídlit_:W	V	654459
431596	osidlovatelčin	osidlovatelčin_^(*3ka)	A	431598
431597	osídlovatelčin	osídlovatelčin_^(*3ka)	A	431599
431598	osidlovatelka	osidlovatelka_^(*2)	N	431602
431599	osídlovatelka	osídlovatelka_^(*2)	N	431603
431602	osidlovatel	osidlovatel	N	431610
431603	osídlovatel	osídlovatel	N	431611
431610	osidlovat	osidlovat_:T	V
431611	osídlovat	osídlovat_:T	V	431583
431864	oslabit	oslabit_:W	V
431883	oslabovatelčin	oslabovatelčin_^(*3ka)	A	431884
431884	oslabovatelka	oslabovatelka_^(*2)	N	431886
431886	oslabovatel	oslabovatel	N	431890
431890	oslabovat	oslabovat_:T	V	431864
431955	oslavit	oslavit_:W	V	661576
431966	oslavovatelčin	oslavovatelčin_^(*3ka)	A	431967
431967	oslavovatelka	oslavovatelka_^(*2)	N	431969
431969	oslavovatel	oslavovatel	N	431973
431973	oslavovat	oslavovat_:T	V	431955
432140	oslnit	oslnit_:W	V
432150	oslňovatelčin	oslňovatelčin_^(*3ka)	A	432151
432151	oslňovatelka	oslňovatelka_^(*2)	N	432153
432153	oslňovatel	oslňovatel	N	432157
432157	oslňovat	oslňovat_:T	V	432140
432181	oslovitelčin	oslovitelčin_^(*3ka)	A	432182
432182	oslovitelka	oslovitelka_^(*2)	N	432184
432184	oslovitel	oslovitel	N	432188
432188	oslovit	oslovit_:W	V
433802	osmyslitelčin	osmyslitelčin_^(*3ka)	A	433803
433803	osmyslitelka	osmyslitelka_^(*2)	N	433804
433804	osmyslitel	osmyslitel	N
433811	osmyslovatelčin	osmyslovatelčin_^(*3ka)	A	433812
433812	osmyslovatelka	osmyslovatelka_^(*2)	N	433814
433814	osmyslovatel	osmyslovatel	N	433818
433818	osmyslovat	osmyslovat_:T	V
433871	osnovatelčin	osnovatelčin_^(*3ka)	A	433872
433872	osnovatelka	osnovatelka_^(*2)	N	433874
433874	osnovatel	osnovatel	N	433882
433882	osnovat	osnovat_:T	V
433889	osnovavatelčin	osnovavatelčin_^(*3ka)	A	433890
433890	osnovavatelka	osnovavatelka_^(*2)	N	433892
433892	osnovavatel	osnovavatel	N
433921	osobit	osobit_:T	V
433974	osočitelčin	osočitelčin_^(*3ka)	A	433975
433975	osočitelka	osočitelka_^(*2)	N	433977
433977	osočitel	osočitel	N	433981
433981	osočit	osočit_:W	V	667314
433988	osočovatelčin	osočovatelčin_^(*3ka)	A	433989
433989	osočovatelka	osočovatelka_^(*2)	N	433991
433991	osočovatel	osočovatel	N	433995
433995	osočovat	osočovat_:T	V	433981
434179	ospravedlnitelčin	ospravedlnitelčin_^(*3ka)	A	434180
434180	ospravedlnitelka	ospravedlnitelka_^(*2)	N	434182
434182	ospravedlnitel	ospravedlnitel	N	434186
434186	ospravedlnit	ospravedlnit_:W	V
434193	ospravedlňovatelčin	ospravedlňovatelčin_^(*3ka)	A	434194
434194	ospravedlňovatelka	ospravedlňovatelka_^(*2)	N	434196
434196	ospravedlňovatel	ospravedlňovatel	N	434200
434200	ospravedlňovat	ospravedlňovat_:T	V	434186
435029	ostudit	ostudit_:W	V	688727
435215	osvědčit	osvědčit_:T	V	694534
435222	osvědčovatelčin	osvědčovatelčin_^(*3ka)	A	435223
435223	osvědčovatelka	osvědčovatelka_^(*2)	N	435225
435225	osvědčovatel	osvědčovatel	N	435229
435229	osvědčovat	osvědčovat_:T	V	435215
435264	osvětitelčin	osvětitelčin_^(*3ka)	A	435265
435265	osvětitelka	osvětitelka_^(*2)	N	435266
435266	osvětitel	osvětitel	N
435277	osvětlit	osvětlit_:W	V
435292	osvětlovatelčin	osvětlovatelčin_^(*3ka)	A	435293
435293	osvětlovatelka	osvětlovatelka_^(*2)	N	435295
435295	osvětlovatel	osvětlovatel	N	435299
435299	osvětlovat	osvětlovat_:T	V	435277
435328	osvěžit	osvěžit_:W	V
435340	osvěžovatelčin	osvěžovatelčin_^(*3ka)	A	435341
435341	osvěžovatelka	osvěžovatelka_^(*2)	N	435343
435343	osvěžovatel	osvěžovatel	N	435347
435347	osvěžovat	osvěžovat_:T	V	435328
435389	osvoboditelčin	osvoboditelčin_^(*3ka)	A	435390
435390	osvoboditelka	osvoboditelka_^(*2)	N	435392
435392	osvoboditel	osvoboditel	N	435399
435399	osvobodit	osvobodit_:W	V
435447	osvojitelčin	osvojitelčin_^(*3ka)	A	435448
435448	osvojitelka	osvojitelka_^(*2)	N	435450
435450	osvojitel	osvojitel	N	435457
435457	osvojit	osvojit_:W	V
435464	osvojovatelčin	osvojovatelčin_^(*3ka)	A	435465
435465	osvojovatelka	osvojovatelka_^(*2)	N	435467
435467	osvojovatel	osvojovatel	N	435471
435471	osvojovat	osvojovat_:T	V	435457
435829	ošetřit	ošetřit_:W	V	703593
435840	ošetřovatelčin	ošetřovatelčin_^(*3ka)	A	435841
435841	ošetřovatelka	ošetřovatelka_^(*2)	N	435844
435844	ošetřovatel	ošetřovatel	N	435852
435852	ošetřovat	ošetřovat_:T	V	435829
437425	oteplit	oteplit_:W	V
437435	oteplovatelčin	oteplovatelčin_^(*3ka)	A	437436
437436	oteplovatelka	oteplovatelka_^(*2)	N	437438
437438	oteplovatel	oteplovatel	N	437442
437442	oteplovat	oteplovat_:T	V	437425
437543	otevíratelčin	otevíratelčin_^(*3ka)	A	437544
437544	otevíratelka	otevíratelka_^(*2)	N	437546
437546	otevíratel	otevíratel	N	437550
437550	otevírat	otevírat_:T	V	437575
437575	otevřít	otevřít_:W	V
437998	otrávit	otrávit_:W	V	733224
438008	otravovatelčin	otravovatelčin_^(*3ka)	A	438009
438009	otravovatelka	otravovatelka_^(*2)	N	438011
438011	otravovatel	otravovatel	N	438015
438015	otravovat	otravovat_:T	V	437998
438113	otročitelčin	otročitelčin_^(*3ka)	A	438114
438114	otročitelka	otročitelka_^(*2)	N	438116
438116	otročitel	otročitel	N	438120
438120	otročit	otročit_:T_:W	V
438541	otvíratelka	otvíratelka	N
439337	ověřitelčin	ověřitelčin_^(*3ka)	A	439338
439338	ověřitelka	ověřitelka_^(*2)	N	439340
439340	ověřitel	ověřitel	N	439344
439344	ověřit	ověřit_:W	V	787462
439352	ověřovatelčin	ověřovatelčin_^(*3ka)	A	439353
439353	ověřovatelka	ověřovatelka_^(*2)	N	439355
439355	ověřovatel	ověřovatel	N	439362
439362	ověřovat	ověřovat_:T	V	439344
439713	ovlivnit	ovlivnit_:W	V
439720	ovlivňovatelčin	ovlivňovatelčin_^(*3ka)	A	439721
439721	ovlivňovatelka	ovlivňovatelka_^(*2)	N	439723
439723	ovlivňovatel	ovlivňovatel	N	439727
439727	ovlivňovat	ovlivňovat_:T	V	439713
440199	ozářit	ozářit_:W	V	915280
440208	ozařovatelčin	ozařovatelčin_^(*3ka)	A	440209
440209	ozařovatelka	ozařovatelka_^(*2)	N	440211
440211	ozařovatel	ozařovatel	N	440215
440215	ozařovat	ozařovat_:T	V	440199
440357	ozdravit	ozdravit_:W	V	941905
440367	ozdravovatelčin	ozdravovatelčin_^(*3ka)	A	440368
440368	ozdravovatelka	ozdravovatelka_^(*2)	N	440370
440370	ozdravovatel	ozdravovatel	N	440374
440374	ozdravovat	ozdravovat_:T	V	440357
440531	označit	označit_:W	V	971711
440560	označovatelčin	označovatelčin_^(*3ka)	A	440561
440561	označovatelka	označovatelka_^(*2)	N	440563
440563	označovatel	označovatel	N	440567
440567	označovat	označovat_:T	V	440531
440588	oznámit	oznámit_:T	V
440618	oznamovatelčin	oznamovatelčin_^(*3ka)	A	440619
440619	oznamovatelka	oznamovatelka_^(*2)	N	440621
440621	oznamovatel	oznamovatel	N	440628
440628	oznamovat	oznamovat_:T	V	440588
440883	ozvláštnit	ozvláštnit_:W	V
440890	ozvláštňovatelčin	ozvláštňovatelčin_,h_^(*3ka)	A	440892
440891	ozvláštňovatel	ozvláštňovatel_,h	N	440897
440892	ozvláštňovatelka	ozvláštňovatelka_,h_^(*2)	N	440891
440897	ozvláštňovat	ozvláštňovat_:T	V	440883
441017	ožebračit	ožebračit_:W	V
441024	ožebračovatelčin	ožebračovatelčin_^(*3ka)	A	441025
441025	ožebračovatelka	ožebračovatelka_^(*2)	N	441027
441027	ožebračovatel	ožebračovatel	N	441031
441031	ožebračovat	ožebračovat_:T	V	441017
441210	oživitelčin	oživitelčin_^(*3ka)	A	441211
441211	oživitelka	oživitelka_^(*2)	N	441213
441213	oživitel	oživitel	N	441217
441217	oživit	oživit_:W	V	1006760
441237	oživovatelčin	oživovatelčin_^(*3ka)	A	441238
441238	oživovatelka	oživovatelka_^(*2)	N	441240
441240	oživovatel	oživovatel	N	441244
441244	oživovat	oživovat_:T	V	441217
441517	pábitelčin	pábitelčin_^(*3ka)	A	441518
441518	pábitelka	pábitelka_^(*2)	N	441520
441520	pábitel	pábitel	N	441528
441528	pábit	pábit_:T	V
441958	padělatelčin	padělatelčin_^(*3ka)	A	441959
441959	padělatelka	padělatelka_^(*2)	N	441961
441961	padělatel	padělatel	N	441969
441969	padělat	padělat_:W	V	92241
442624	pachatelčin	pachatelčin_^(*3ka)	A	442625
442625	pachatelka	pachatelka_^(*2)	N	442627
442627	pachatel	pachatel	N	442635
442635	páchat	páchat_:T	V
442757	pachtovatelčin	pachtovatelčin_^(*3ka)	A	442758
442758	pachtovatelka	pachtovatelka_^(*2)	N	442760
442760	pachtovatel	pachtovatel	N	442764
442764	pachtovat	pachtovat_:T	V
443629	paleoobyvatelčin	paleoobyvatelčin_^(*3ka)	A	443630
443630	paleoobyvatelka	paleoobyvatelka_^(*2)	N	443631
443631	paleoobyvatel	paleoobyvatel	NC
448827	pasta	pasta	N
448834	pastelka	pastelka	N	448841
448835	Pastelka	Pastelka_;S	N
448839	pastelkový	pastelkový	A	448834
448841	pastel	pastel	N	448827
449192	pašovatelčin	pašovatelčin_^(*3ka)	A	449193
449193	pašovatelka	pašovatelka_^(*2)	N	449195
449195	pašovatel	pašovatel	N	449199
449199	pašovat	pašovat_:T	V
44938	blažit	blažit_:T	V
45006	blbnout	blbnout_:T	V	45034
450159	patřit	patřit_:T	V
45034	blbý	blbý	A
451421	pečetitelčin	pečetitelčin_^(*3ka)	A	451422
451422	pečetitelka	pečetitelka_^(*2)	N	451424
451424	pečetitel	pečetitel	N	451429
451429	pečetit	pečetit_:T	V
451470	pečitelčin	pečitelčin_^(*3ka)	A	451471
451471	pečitelka	pečitelka_^(*2)	N	451472
451472	pečitel	pečitel	N
451546	pečovatelčin	pečovatelčin_^(*3ka)	A	451547
451547	pečovatelka	pečovatelka_^(*2)	N	451549
451549	pečovatel	pečovatel	N	451557
451557	pečovat	pečovat_:T	V
455607	pěstitelčin	pěstitelčin_^(*3ka)	A	455608
455608	pěstitelka	pěstitelka_^(*2)	N	455609
455609	pěstitel	pěstitel	N	455615
455615	pěstit	pěstit_:T	V
455644	pěstovatelčin	pěstovatelčin_^(*3ka)	A	455645
455645	pěstovatelka	pěstovatelka_^(*2)	N	455647
455647	pěstovatel	pěstovatel	N	455651
455651	pěstovat	pěstovat_:T	V	455615
4570	agropodnikání	agropodnikání	NC
4571	agropodnikatelčin	agropodnikatelčin_^(*3ka)	A	4572
45720	blížit	blížit_:T	V
4572	agropodnikatelka	agropodnikatelka_^(*2)	N	4573
4573	agropodnikatel	agropodnikatel	N	4570
459190	píditelčin	píditelčin_^(*3ka)	A	459191
459191	píditelka	píditelka_^(*2)	N	459193
459193	píditel	píditel	N	459198
459198	pídit	pídit_:T	V
461301	pisatelčin	pisatelčin_^(*3ka)	A	461302
461302	pisatelka	pisatelka_^(*2)	N	461303
461303	pisatel	pisatel	N	579330
463152	plánovatelčin	plánovatelčin_^(*3ka)	A	463153
463153	plánovatelka	plánovatelka_^(*2)	N	463155
463155	plánovatel	plánovatel	N	463159
463159	plánovat	plánovat_:T	V
463486	plašit	plašit_:T	V
463652	platitelčin	platitelčin_^(*3ka)	A	463653
463653	platitelka	platitelka_^(*2)	N	463655
463655	platitel	platitel	N	463659
463659	platit	platit_:T	V
463988	plavitelčin	plavitelčin_^(*3ka)	A	463989
463989	plavitelka	plavitelka_^(*2)	N	463991
463991	plavitel	plavitel	N	463995
463995	plavit	plavit_:T	V
464450	plenitelčin	plenitelčin_^(*3ka)	A	464451
464451	plenitelka	plenitelka_^(*2)	N	464453
464453	plenitel	plenitel	N	464460
464460	plenit	plenit_:T	V
464914	plevelitelčin	plevelitelčin_^(*3ka)	A	464915
464915	plevelitelka	plevelitelka_^(*2)	N	464917
464917	plevelitel	plevelitel	N	464921
464921	plevelit	plevelit_:T	V
